X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ko:K16329,3256.85257768483,-0.982983958821642,0.364707368222477,-2.69526761582181,0.0070332117912717,0.0255038318032452
ko:K16365,161.505869038615,1.10664130215187,0.257297045277207,4.30102608041844,1.70009047350993e-05,0.0001318596741652
ko:K16416,521.79070888851,-0.298474244929479,0.112456130964243,-2.65413937301812,0.007951097842489,0.0282891691659085
ko:K16421,3368.72902000252,-0.766490170709781,0.206471908347005,-3.71232182065944,0.0002053666298528,0.0012149006027078
ko:K16422,16664.6895691292,1.20273352493367,0.184910478013171,6.5044097979564,7.799900145843129e-11,1.4270928414987101e-09
ko:K16431,675.437678755959,3.04675845351093,0.288193769527379,10.5719095125042,4.02220298841536e-26,3.39876152521098e-24
ko:K16434,147.286453655856,-1.27739627514314,0.370784298023844,-3.44511966108392,0.0005708066396789,0.0029514655716734
ko:K16435,585.442510461437,-0.829398013183174,0.260986245449307,-3.17793764094849,0.001483266488938,0.0067057203401477
ko:K16439,386.594443920648,-0.535761219336275,0.207302387740821,-2.58444306973497,0.0097536405403845,0.0334425411373996
ko:K16516,423.594724905895,-0.533554556167605,0.154556487435045,-3.45216538640502,0.0005561067509391,0.0028856680367136
ko:K16557,806.729527676476,1.94184484708978,0.272289472027633,7.13154582375006,9.92479001482921e-13,2.1753242824311698e-11
ko:K16563,225.392488991164,-1.24574946645085,0.387681636325914,-3.21333111946416,0.0013120493251704,0.0060358028411492
ko:K16650,109.884682211898,10.6391329395031,1.25424460823354,8.48250243187176,2.20401496774167e-17,7.371970897310939e-16
ko:K16697,139.55302250594,-1.00622552836656,0.223448030768403,-4.50317474227141,6.69457941077648e-06,5.80980932108196e-05
ko:K16703,417.72288366426,-0.513817305505085,0.203754400781526,-2.5217482593469,0.0116773243484086,0.0387154243497575
ko:K16710,997.959030435466,-1.12541910702609,0.466218695237548,-2.41392959682294,0.0157815114229769,0.0494384713943209
ko:K16786,8594.30559859368,-1.11290453047485,0.270038673865672,-4.12127831374424,3.76775921839233e-05,0.0002658961505551
ko:K16787,8677.83920119653,-1.10124699720027,0.268798051953651,-4.09693072251192,4.18664126874479e-05,0.0002925637674415
ko:K16838,2136.513833516,3.65909500788555,0.502005596309368,7.28895262281216,3.12373866382892e-13,7.0822442875980395e-12
ko:K16841,799.008258337782,0.747134316978422,0.174659407377837,4.27766433079762,1.88864526326804e-05,0.0001452560464755
ko:K16850,1022.26138272599,0.661694462836967,0.216354823402398,3.05837629330908,0.0022253993960074,0.0095723475694303
ko:K16869,656.921760196895,-1.08894258835639,0.197483767967201,-5.51408654779791,3.50596051499857e-08,4.4851152245659e-07
ko:K16870,439.413735049511,-0.590651959155221,0.168000659482976,-3.51577167002176,0.0004384779027935,0.0023387916044351
ko:K16871,3187.81112160686,1.02622315098954,0.213680005131469,4.80261665268188,1.56605528428526e-06,1.54488587337633e-05
ko:K16872,94.8376003759945,-9.60855950650285,1.20600824869725,-7.96724194621567,1.6225480585511501e-15,4.7149337701427405e-14
ko:K16875,453.627805165609,0.630712566290632,0.250724148665451,2.51556369678699,0.0118842200381369,0.0392797020509084
ko:K16877,312.859855495929,12.1430207958224,1.20681878594042,10.0620084285147,8.13221175493897e-24,5.5558578606615e-22
ko:K16887,301.026141290501,1.4433123682942,0.202109935752167,7.141224219991,9.250331387724499e-13,2.03443932095777e-11
ko:K16901,1199.72157861684,2.79196393498632,0.600968073812253,4.64577746580686,3.38798065832762e-06,3.15327707069275e-05
ko:K16923,765.177231776812,-1.07576249996249,0.31331767968954,-3.43345610445106,0.0005959386890212,0.0030690603535642
ko:K16925,222.887108551562,1.08915732328137,0.383252428637525,2.84187976878152,0.004484840148284,0.0174555414741092
ko:K16927,1528.96061232984,-0.885892372879279,0.169203259218436,-5.23566967309786,1.64387728278044e-07,1.93351280403223e-06
ko:K16955,33.2657970604911,3.35952690745155,0.547733602616546,6.13350521385387,8.59635998392704e-10,1.35308391707793e-08
ko:K16964,246.81681152685,-1.3285825564297,0.238237898659165,-5.57670531811746,2.45116570429027e-08,3.21909737279185e-07
ko:K17062,49.440423869626,9.48931046889941,1.22921646120779,7.71980425609943,1.16508489519359e-14,3.01700612779566e-13
ko:K17105,1034.4572440375,0.314731462282441,0.129708723263954,2.4264479239532,0.0152474384063914,0.0481885085855539
ko:K17195,175.059473187744,0.872479014435142,0.266684558748507,3.27157679668256,0.0010694953736873,0.0050838632789194
ko:K17217,3663.77465559014,1.20824636153506,0.277368539936534,4.3561045597007,1.32397549990425e-05,0.0001058850642638
ko:K17223,10081.8338429475,1.14099089863185,0.252126676466941,4.52546677971801,6.02623474847083e-06,5.30143555543557e-05
ko:K17224,3151.64284982417,-0.576226109497356,0.130191100813041,-4.4260022835573,9.59955078824698e-06,7.96489859975738e-05
ko:K17225,2299.41414581305,-0.736775544751511,0.259793302323507,-2.83600669517663,0.004568148836532,0.0176950335565179
ko:K17226,780.636945969987,0.404536913014731,0.13594473376104,2.97574537698398,0.0029227742314208,0.012047532807564
ko:K17229,1316.54569386596,-1.00209999837297,0.335462544416811,-2.98721873738565,0.0028152821235033,0.0117324735867218
ko:K17236,408.899422582788,-1.32921298458989,0.301047649979584,-4.41529101682088,1.00874191377357e-05,8.28850365218131e-05
